ProbeID,DonorID,Label
Tp_D_NRN_S_N_ind00056_ind00089_00462,Au_ind_00056,1
Tp_D_NRN_S_N_ind00056_ind00089_00462,Au_ind_00089,1
Tp_D_NNN_S_B_nat00023_nat00007_00641,Au_nat_00023,1
Tp_D_NNN_S_B_nat00023_nat00007_00641,Au_nat_00007,1
Tp_D_NNN_S_B_nat00036_cha00097_00650,Au_nat_00036,1
Tp_D_NNN_S_B_nat00036_cha00097_00650,Au_cha_00097,1
Tp_D_NRN_S_N_nat10161_art00092_12085,Au_nat_10161,1
Tp_D_NRN_S_N_nat10161_art00092_12085,Au_art_00092,1
Tp_S_NNN_S_N_art00038_ind00034_01416,Au_art_00038,1
Tp_S_NNN_S_N_art00038_ind00034_01416,Au_ind_00034,1
Tp_D_NRN_S_N_nat00002_ani00017_11510,Au_nat_00002,1
Tp_D_NRN_S_N_nat00002_ani00017_11510,Au_ani_00017,1
Tp_D_CRN_M_N_art00012_art00013_11812,Au_art_00012,1
Tp_D_CRN_M_N_art00012_art00013_11812,Au_art_00013,1
Tp_D_CRN_S_N_pla00006_pla00007_10942,Au_pla_00006,1
Tp_D_CRN_S_N_pla00006_pla00007_10942,Au_pla_00007,1
Tp_D_NNN_S_N_ani20005_ani20001_02048,Au_ani_20005,1
Tp_D_NNN_S_N_ani20005_ani20001_02048,Au_ani_20001,1
Tp_D_CRN_S_N_cha10159_cha00086_12329,Au_cha_10159,1
Tp_D_CRN_S_N_cha10159_cha00086_12329,Au_cha_00086,1
Tp_D_NRN_M_B_nat10123_nat00059_11333,Au_nat_10123,1
Tp_D_NRN_M_B_nat10123_nat00059_11333,Au_nat_00059,1
Tp_D_CRN_M_N_art00067_nat00095_11807,Au_art_00067,1
Tp_D_CRN_M_N_art00067_nat00095_11807,Au_nat_00095,1
Tp_D_CRN_M_N_nat00032_art00025_11427,Au_nat_00032,1
Tp_D_CRN_M_N_nat00032_art00025_11427,Au_art_00025,1
Tp_D_CNN_S_N_ani10198_ani10197_12407,Au_ani_10198,1
Tp_D_CNN_S_N_ani10198_ani10197_12407,Au_ani_10197,1
Tp_D_CRN_S_N_cha10130_art00092_12187,Au_cha_10130,1
Tp_D_CRN_S_N_cha10130_art00092_12187,Au_art_00092,1
Tp_D_CRN_S_N_nat10130_pla00049_11524,Au_nat_10130,1
Tp_D_CRN_S_N_nat10130_pla00049_11524,Au_pla_00049,1
Tp_D_NRN_M_N_nat10157_nat00060_12047,Au_nat_10157,1
Tp_D_NRN_M_N_nat10157_nat00060_12047,Au_nat_00060,1
Tp_D_CRN_M_N_cha10108_cha00040_11665,Au_cha_10108,1
Tp_D_CRN_M_N_cha10108_cha00040_11665,Au_cha_00040,1
Tp_D_NNN_S_N_nat20015_nat20018_01519,Au_nat_20015,1
Tp_D_NNN_S_N_nat20015_nat20018_01519,Au_nat_20018,1
Tp_D_NRN_S_N_cha00031_ani00100_00351,Au_cha_00031,1
Tp_D_NRN_S_N_cha00031_ani00100_00351,Au_ani_00100,1
Tp_D_NRN_M_N_nat10154_nat10160_12074,Au_nat_10154,1
Tp_D_NRN_M_N_nat10154_nat10160_12074,Au_nat_10160,1
Tp_D_NRN_S_N_cha00042_cha00041_11011,Au_cha_00042,1
Tp_D_NRN_S_N_cha00042_cha00041_11011,Au_cha_00041,1
Tp_D_NRD_S_N_nat00006_cha00096_00626,Au_nat_00006,1
Tp_D_NRD_S_N_nat00006_cha00096_00626,Au_cha_00096,1
Tp_D_NRN_S_N_ind00028_ind00020_00443,Au_ind_00028,1
Tp_D_NRN_S_N_ind00028_ind00020_00443,Au_ind_00020,1
Tp_D_NRN_S_N_cha00014_ani00068_00334,Au_cha_00014,1
Tp_D_NRN_S_N_cha00014_ani00068_00334,Au_ani_00068,1
Tp_D_NNN_L_N_ani00010_nat00099_10217,Au_ani_00010,1
Tp_D_NNN_L_N_ani00010_nat00099_10217,Au_nat_00099,1
Tp_D_NRN_S_N_ind00006_ind00005_11748,Au_ind_00006,1
Tp_D_NRN_S_N_ind00006_ind00005_11748,Au_ind_00005,1
Tp_D_CND_S_N_ind00078_ind00077_00476,Au_ind_00078,1
Tp_D_CND_S_N_ind00078_ind00077_00476,Au_ind_00077,1
Tp_D_NNN_S_N_arc20040_arc20041_01493,Au_arc_20040,1
Tp_D_NNN_S_N_arc20040_arc20041_01493,Au_arc_20041,1
Tp_D_NRN_M_N_pla10115_cha00085_10124,Au_pla_10115,1
Tp_D_NRN_M_N_pla10115_cha00085_10124,Au_cha_00085,1
Tp_D_CRN_S_N_sec00061_sec00097_11694,Au_sec_00061,1
Tp_D_CRN_S_N_sec00061_sec00097_11694,Au_sec_00097,1
Tp_D_NRN_S_N_sec00081_cha00042_11115,Au_sec_00081,1
Tp_D_NRN_S_N_sec00081_cha00042_11115,Au_cha_00042,1
Tp_D_NRN_S_B_ind00007_cha00040_00425,Au_ind_00007,1
Tp_D_NRN_S_B_ind00007_cha00040_00425,Au_cha_00040,1
Tp_D_NRD_S_N_art00082_ani00098_01392,Au_art_00082,1
Tp_D_NRD_S_N_art00082_ani00098_01392,Au_ani_00098,1
Tp_D_NNN_S_N_cha00068_cha00006_00388,Au_cha_00068,1
Tp_D_NNN_S_N_cha00068_cha00006_00388,Au_cha_00006,1
Tp_D_NNN_S_N_sec00086_cha00023_00705,Au_sec_00086,1
Tp_D_NNN_S_N_sec00086_cha00023_00705,Au_cha_00023,1
Tp_D_NRN_M_N_nat10113_nat10123_11381,Au_nat_10113,1
Tp_D_NRN_M_N_nat10113_nat10123_11381,Au_nat_10123,1
Tp_S_NNN_S_N_nat20068_nat20067_01572,Au_nat_20068,1
Tp_S_NNN_S_N_nat20068_nat20067_01572,Au_nat_20067,1
Tp_D_NRN_S_B_ind00055_cha00040_00461,Au_ind_00055,1
Tp_D_NRN_S_B_ind00055_cha00040_00461,Au_cha_00040,1
Tp_S_CRN_S_N_arc00078_art00092_11881,Au_arc_00078,1
Tp_S_CRN_S_N_arc00078_art00092_11881,Au_art_00092,1
Tp_D_NNN_S_B_nat00019_nat00007_00637,Au_nat_00019,1
Tp_D_NNN_S_B_nat00019_nat00007_00637,Au_nat_00007,1
Tp_D_NRN_S_B_art00063_ani00058_00528,Au_art_00063,1
Tp_D_NRN_S_B_art00063_ani00058_00528,Au_ani_00058,1
Tp_S_NRN_S_N_arc00062_ani00070_11498,Au_arc_00062,1
Tp_S_NRN_S_N_arc00062_ani00070_11498,Au_ani_00070,1
Tp_D_CRN_M_N_pla00035_pla00033_10997,Au_pla_00035,1
Tp_D_CRN_M_N_pla00035_pla00033_10997,Au_pla_00033,1
Tp_D_CRN_S_N_art00011_art00092_11840,Au_art_00011,1
Tp_D_CRN_S_N_art00011_art00092_11840,Au_art_00092,1
Tp_D_NRN_M_B_ind00053_cha00063_11390,Au_ind_00053,1
Tp_D_NRN_M_B_ind00053_cha00063_11390,Au_cha_00063,1
Tp_D_CRD_S_O_ani10111_ani10103_10635,Au_ani_10111,1
Tp_D_CRD_S_O_ani10111_ani10103_10635,Au_ani_10103,1
Tp_D_NRN_S_N_nat10149_ani00058_12005,Au_nat_10149,1
Tp_D_NRN_S_N_nat10149_ani00058_12005,Au_ani_00058,1
Tp_D_CNN_M_N_txt00054_txt00050_10375,Au_txt_00054,1
Tp_D_CNN_M_N_txt00054_txt00050_10375,Au_txt_00050,1
Tp_D_NRN_S_N_cha10128_nat10114_12180,Au_cha_10128,1
Tp_D_NRN_S_N_cha10128_nat10114_12180,Au_nat_10114,1
Tp_D_NRN_S_N_pla10124_nat10124_11704,Au_pla_10124,1
Tp_D_NRN_S_N_pla10124_nat10124_11704,Au_nat_10124,1
Tp_D_NRN_S_N_ind20021_ind20022_01762,Au_ind_20021,1
Tp_D_NRN_S_N_ind20021_ind20022_01762,Au_ind_20022,1
Tp_D_NRN_M_N_nat00028_nat00013_11053,Au_nat_00028,1
Tp_D_NRN_M_N_nat00028_nat00013_11053,Au_nat_00013,1
Tp_D_NRN_S_N_ani10118_ani10119_11611,Au_ani_10118,1
Tp_D_NRN_S_N_ani10118_ani10119_11611,Au_ani_10119,1
Tp_D_NRN_S_B_art00004_ani00005_00493,Au_art_00004,1
Tp_D_NRN_S_B_art00004_ani00005_00493,Au_ani_00005,1
Tp_D_NRD_S_N_arc00071_ani00064_00291,Au_arc_00071,1
Tp_D_NRD_S_N_arc00071_ani00064_00291,Au_ani_00064,1
Tp_D_NRN_M_N_cha10138_cha00067_12204,Au_cha_10138,1
Tp_D_NRN_M_N_cha10138_cha00067_12204,Au_cha_00067,1
Tp_D_NNN_M_N_nat00061_nat10123_11440,Au_nat_00061,1
Tp_D_NNN_M_N_nat00061_nat10123_11440,Au_nat_10123,1
Tp_D_CRN_M_N_pla10110_sec00046_10119,Au_pla_10110,1
Tp_D_CRN_M_N_pla10110_sec00046_10119,Au_sec_00046,1
Tp_D_NRN_M_N_sec00089_cha00070_11490,Au_sec_00089,1
Tp_D_NRN_M_N_sec00089_cha00070_11490,Au_cha_00070,1
Tp_D_NNN_M_N_txt10109_txt00097_10815,Au_txt_10109,1
Tp_D_NNN_M_N_txt10109_txt00097_10815,Au_txt_00097,1
Tp_D_NNN_M_N_txt00040_txt00042_10007,Au_txt_00040,1
Tp_D_NNN_M_N_txt00040_txt00042_10007,Au_txt_00042,1
Tp_D_NRN_S_N_cha10108_cha00026_11662,Au_cha_10108,1
Tp_D_NRN_S_N_cha10108_cha00026_11662,Au_cha_00026,1
Tp_D_NRN_M_N_nat00098_nat00099_10062,Au_nat_00098,1
Tp_D_NRN_M_N_nat00098_nat00099_10062,Au_nat_00099,1
Tp_D_NRN_S_N_art00034_ani00013_00512,Au_art_00034,1
Tp_D_NRN_S_N_art00034_ani00013_00512,Au_ani_00013,1
Tp_D_CNN_S_N_art00001_ani00074_10442,Au_art_00001,1
Tp_D_CNN_S_N_art00001_ani00074_10442,Au_ani_00074,1
Tp_D_NRN_S_B_sec00063_cha00001_00084,Au_sec_00063,1
Tp_D_NRN_S_B_sec00063_cha00001_00084,Au_cha_00001,1
Tp_D_NRN_M_N_art00034_nat10122_11872,Au_art_00034,1
Tp_D_NRN_M_N_art00034_nat10122_11872,Au_nat_10122,1
Tp_D_NRN_M_N_nat00083_ani00037_10055,Au_nat_00083,1
Tp_D_NRN_M_N_nat00083_ani00037_10055,Au_ani_00037,1
Tp_D_NNN_S_O_nat10146_pla00049_11993,Au_nat_10146,1
Tp_D_NNN_S_O_nat10146_pla00049_11993,Au_pla_00049,1
Tp_D_NRN_S_N_cha00008_art10102_11163,Au_cha_00008,1
Tp_D_NRN_S_N_cha00008_art10102_11163,Au_art_10102,1
Tp_D_NRN_S_N_nat00059_ani00070_11414,Au_nat_00059,1
Tp_D_NRN_S_N_nat00059_ani00070_11414,Au_ani_00070,1
Tp_D_CRN_M_N_cha10137_art00021_12210,Au_cha_10137,1
Tp_D_CRN_M_N_cha10137_art00021_12210,Au_art_00021,1
Tp_D_NRN_S_N_nat10153_ani00021_12133,Au_nat_10153,1
Tp_D_NRN_S_N_nat10153_ani00021_12133,Au_ani_00021,1
Tp_D_NRN_M_N_nat10157_cha00070_12042,Au_nat_10157,1
Tp_D_NRN_M_N_nat10157_cha00070_12042,Au_cha_00070,1
Tp_D_NRD_S_B_art00091_ind00098_01389,Au_art_00091,1
Tp_D_NRD_S_B_art00091_ind00098_01389,Au_ind_00098,1
Tp_D_NNN_S_N_art10111_ani00100_11620,Au_art_10111,1
Tp_D_NNN_S_N_art10111_ani00100_11620,Au_ani_00100,1
Tp_D_NRN_S_N_ani10162_ani10175_12496,Au_ani_10162,1
Tp_D_NRN_S_N_ani10162_ani10175_12496,Au_ani_10175,1
Tp_D_NNN_S_N_arc00017_ani00058_00237,Au_arc_00017,1
Tp_D_NNN_S_N_arc00017_ani00058_00237,Au_ani_00058,1
Tp_D_NRN_S_N_arc00062_art00025_11492,Au_arc_00062,1
Tp_D_NRN_S_N_arc00062_art00025_11492,Au_art_00025,1
Tp_D_NRN_S_B_ind10001_ind10002_20009,Au_ind_10001,1
Tp_D_NRN_S_B_ind10001_ind10002_20009,Au_ind_10002,1
Tp_D_NRN_S_N_cha10149_art00092_12222,Au_cha_10149,1
Tp_D_NRN_S_N_cha10149_art00092_12222,Au_art_00092,1
Tp_D_NRN_S_B_ind00069_ind00098_00470,Au_ind_00069,1
Tp_D_NRN_S_B_ind00069_ind00098_00470,Au_ind_00098,1
Tp_D_NRN_M_N_cha10112_cha10110_11546,Au_cha_10112,1
Tp_D_NRN_M_N_cha10112_cha10110_11546,Au_cha_10110,1
Tp_D_NRD_S_N_ind00030_ind00031_01323,Au_ind_00030,1
Tp_D_NRD_S_N_ind00030_ind00031_01323,Au_ind_00031,1
Tp_D_NNN_M_N_art00023_nat00059_11875,Au_art_00023,1
Tp_D_NNN_M_N_art00023_nat00059_11875,Au_nat_00059,1
Tp_D_CRN_M_N_txt00063_txt00017_10835,Au_txt_00063,1
Tp_D_CRN_M_N_txt00063_txt00017_10835,Au_txt_00017,1
Tp_D_NRN_S_N_pla00011_pla00010_10932,Au_pla_00011,1
Tp_D_NRN_S_N_pla00011_pla00010_10932,Au_pla_00010,1
Tp_D_NNN_S_N_cha00099_cha00100_00419,Au_cha_00099,1
Tp_D_NNN_S_N_cha00099_cha00100_00419,Au_cha_00100,1
Tp_D_NRN_S_N_sec10115_pla00049_11534,Au_sec_10115,1
Tp_D_NRN_S_N_sec10115_pla00049_11534,Au_pla_00049,1
Tp_D_NRN_M_B_nat00001_art00021_11421,Au_nat_00001,1
Tp_D_NRN_M_B_nat00001_art00021_11421,Au_art_00021,1
Tp_D_NRD_M_N_arc00004_nat00062_11177,Au_arc_00004,1
Tp_D_NRD_M_N_arc00004_nat00062_11177,Au_nat_00062,1
Tp_D_NNN_S_N_ind00062_ind00060_10702,Au_ind_00062,1
Tp_D_NNN_S_N_ind00062_ind00060_10702,Au_ind_00060,1
Tp_D_CNN_M_N_ani00023_ani00024_10205,Au_ani_00023,1
Tp_D_CNN_M_N_ani00023_ani00024_10205,Au_ani_00024,1
Tp_D_NRD_M_B_sec20073_sec20080_02137,Au_sec_20073,1
Tp_D_NRD_M_B_sec20073_sec20080_02137,Au_sec_20080,1
Tp_D_NRN_S_N_ani10136_ani10123_12479,Au_ani_10136,1
Tp_D_NRN_S_N_ani10136_ani10123_12479,Au_ani_10123,1
Tp_D_NRN_M_N_nat10107_nat00097_11483,Au_nat_10107,1
Tp_D_NRN_M_N_nat10107_nat00097_11483,Au_nat_00097,1
Tp_D_NRN_M_N_cha10142_cha10141_12233,Au_cha_10142,1
Tp_D_NRN_M_N_cha10142_cha10141_12233,Au_cha_10141,1
Tp_D_NNN_M_N_ani00086_nat00059_11126,Au_ani_00086,1
Tp_D_NNN_M_N_ani00086_nat00059_11126,Au_nat_00059,1
Tp_D_NRN_S_N_art10110_pla00050_11647,Au_art_10110,1
Tp_D_NRN_S_N_art10110_pla00050_11647,Au_pla_00050,1
Tp_D_NRN_S_N_cha00016_ani00069_00336,Au_cha_00016,1
Tp_D_NRN_S_N_cha00016_ani00069_00336,Au_ani_00069,1
Tp_D_NRN_S_B_sec00021_cha00094_00042,Au_sec_00021,1
Tp_D_NRN_S_B_sec00021_cha00094_00042,Au_cha_00094,1
Tp_D_NRN_M_N_nat00091_nat00097_11099,Au_nat_00091,1
Tp_D_NRN_M_N_nat00091_nat00097_11099,Au_nat_00097,1
Tp_D_NND_M_N_pla00085_pla00086_00012,Au_pla_00085,1
Tp_D_NND_M_N_pla00085_pla00086_00012,Au_pla_00086,1
Tp_D_NRN_M_B_sec20053_arc20001_02131,Au_sec_20053,1
Tp_D_NRN_M_B_sec20053_arc20001_02131,Au_arc_20001,1
Tp_D_NRN_S_O_nat10159_ani00036_12061,Au_nat_10159,1
Tp_D_NRN_S_O_nat10159_ani00036_12061,Au_ani_00036,1
Tp_D_NRN_M_N_ani00057_ani00019_11861,Au_ani_00057,1
Tp_D_NRN_M_N_ani00057_ani00019_11861,Au_ani_00019,1
Tp_D_NRN_S_N_arc00098_ani00098_00318,Au_arc_00098,1
Tp_D_NRN_S_N_arc00098_ani00098_00318,Au_ani_00098,1
Tp_D_CRD_S_N_ind00074_cha00049_00474,Au_ind_00074,1
Tp_D_CRD_S_N_ind00074_cha00049_00474,Au_cha_00049,1
Tp_D_NRN_M_O_arc00023_cha00014_10011,Au_arc_00023,1
Tp_D_NRN_M_O_arc00023_cha00014_10011,Au_cha_00014,1
Tp_D_NNN_S_N_ani10179_ani10175_12487,Au_ani_10179,1
Tp_D_NNN_S_N_ani10179_ani10175_12487,Au_ani_10175,1
Tp_D_NRN_S_N_nat10158_ani00005_12026,Au_nat_10158,1
Tp_D_NRN_S_N_nat10158_ani00005_12026,Au_ani_00005,1
Tp_D_NNN_S_O_sec20018_sec20023_01608,Au_sec_20018,1
Tp_D_NNN_S_O_sec20018_sec20023_01608,Au_sec_20023,1
Tp_D_NRN_S_N_txt10104_txt10111_10811,Au_txt_10104,1
Tp_D_NRN_S_N_txt10104_txt10111_10811,Au_txt_10111,1
Tp_D_NRN_S_N_art00096_cha00089_00492,Au_art_00096,1
Tp_D_NRN_S_N_art00096_cha00089_00492,Au_cha_00089,1
Tp_D_CRN_M_N_nat10160_nat10123_12068,Au_nat_10160,1
Tp_D_CRN_M_N_nat10160_nat10123_12068,Au_nat_10123,1
Tp_D_NND_S_N_sec00071_ind00084_11275,Au_sec_00071,1
Tp_D_NND_S_N_sec00071_ind00084_11275,Au_ind_00084,1
Tp_D_NRN_M_N_nat10140_nat10139_11954,Au_nat_10140,1
Tp_D_NRN_M_N_nat10140_nat10139_11954,Au_nat_10139,1
Tp_D_CRN_M_N_txt00002_txt00032_10300,Au_txt_00002,1
Tp_D_CRN_M_N_txt00002_txt00032_10300,Au_txt_00032,1
Tp_S_NRN_M_N_nat10164_nat00097_12097,Au_nat_10164,1
Tp_S_NRN_M_N_nat10164_nat00097_12097,Au_nat_00097,1
Tp_D_NNN_S_N_art00045_cha00023_01409,Au_art_00045,1
Tp_D_NNN_S_N_art00045_cha00023_01409,Au_cha_00023,1
Tp_D_NRN_M_N_ind10103_cha10110_11553,Au_ind_10103,1
Tp_D_NRN_M_N_ind10103_cha10110_11553,Au_cha_10110,1
Tp_D_CRN_S_N_ani10116_sec00098_11616,Au_ani_10116,1
Tp_D_CRN_S_N_ani10116_sec00098_11616,Au_sec_00098,1
Tp_D_NRN_S_B_nat10151_sec00097_12109,Au_nat_10151,1
Tp_D_NRN_S_B_nat10151_sec00097_12109,Au_sec_00097,1
Tp_D_NRN_S_N_arc00071_art10102_11178,Au_arc_00071,1
Tp_D_NRN_S_N_arc00071_art10102_11178,Au_art_10102,1
Tp_D_NRN_S_N_sec00098_ani00100_11629,Au_sec_00098,1
Tp_D_NRN_S_N_sec00098_ani00100_11629,Au_ani_00100,1
Tp_D_NRN_S_N_cha10148_art00092_12224,Au_cha_10148,1
Tp_D_NRN_S_N_cha10148_art00092_12224,Au_art_00092,1
Tp_D_NNN_M_O_arc00041_nat00097_00261,Au_arc_00041,1
Tp_D_NNN_M_O_arc00041_nat00097_00261,Au_nat_00097,1
Tp_D_NRN_S_N_nat00030_cha00042_11090,Au_nat_00030,1
Tp_D_NRN_S_N_nat00030_cha00042_11090,Au_cha_00042,1
Tp_D_NRN_S_N_arc00059_cha00062_11824,Au_arc_00059,1
Tp_D_NRN_S_N_arc00059_cha00062_11824,Au_cha_00062,1
Tp_D_NRN_M_N_art00099_cha00062_11724,Au_art_00099,1
Tp_D_NRN_M_N_art00099_cha00062_11724,Au_cha_00062,1
Tp_D_NRN_S_B_nat10117_nat10118_11343,Au_nat_10117,1
Tp_D_NRN_S_B_nat10117_nat10118_11343,Au_nat_10118,1
Tp_D_NRN_S_N_sec00087_cha00052_11471,Au_sec_00087,1
Tp_D_NRN_S_N_sec00087_cha00052_11471,Au_cha_00052,1
Tp_D_NRN_S_N_ind00096_cha00083_01380,Au_ind_00096,1
Tp_D_NRN_S_N_ind00096_cha00083_01380,Au_cha_00083,1
Tp_D_NRN_S_N_pla10121_cha00062_11655,Au_pla_10121,1
Tp_D_NRN_S_N_pla10121_cha00062_11655,Au_cha_00062,1
Tp_D_NRN_M_N_art00099_cha00028_11762,Au_art_00099,1
Tp_D_NRN_M_N_art00099_cha00028_11762,Au_cha_00028,1
Tp_D_NRN_S_B_sec00075_ani00096_00096,Au_sec_00075,1
Tp_D_NRN_S_B_sec00075_ani00096_00096,Au_ani_00096,1
Tp_D_NRN_M_N_nat10161_nat10148_12119,Au_nat_10161,1
Tp_D_NRN_M_N_nat10161_nat10148_12119,Au_nat_10148,1
Tp_D_NRN_S_N_art00024_ani00040_00506,Au_art_00024,1
Tp_D_NRN_S_N_art00024_ani00040_00506,Au_ani_00040,1
Tp_D_NRN_M_N_nat10152_nat10161_12147,Au_nat_10152,1
Tp_D_NRN_M_N_nat10152_nat10161_12147,Au_nat_10161,1
Tp_D_NRN_M_N_nat10110_cha00062_11383,Au_nat_10110,1
Tp_D_NRN_M_N_nat10110_cha00062_11383,Au_cha_00062,1
Tp_D_NRN_S_N_ani10128_ani00024_12462,Au_ani_10128,1
Tp_D_NRN_S_N_ani10128_ani00024_12462,Au_ani_00024,1
Tp_D_CRN_M_N_ani10116_ani00100_11643,Au_ani_10116,1
Tp_D_CRN_M_N_ani10116_ani00100_11643,Au_ani_00100,1
Tp_D_NNN_S_N_sec00098_sec00082_10364,Au_sec_00098,1
Tp_D_NNN_S_N_sec00098_sec00082_10364,Au_sec_00082,1
Tp_D_NNN_S_B_nat00036_nat00034_20124,Au_nat_00036,1
Tp_D_NNN_S_B_nat00036_nat00034_20124,Au_nat_00034,1
Tp_D_NRN_S_N_ani00081_ani00078_10526,Au_ani_00081,1
Tp_D_NRN_S_N_ani00081_ani00078_10526,Au_ani_00078,1
Tp_D_NRN_M_N_cha10210_cha10208_12337,Au_cha_10210,1
Tp_D_NRN_M_N_cha10210_cha10208_12337,Au_cha_10208,1
Tp_D_NRN_S_N_nat10145_ani00021_11987,Au_nat_10145,1
Tp_D_NRN_S_N_nat10145_ani00021_11987,Au_ani_00021,1
Tp_D_CRN_M_N_nat00086_nat00085_10068,Au_nat_00086,1
Tp_D_CRN_M_N_nat00086_nat00085_10068,Au_nat_00085,1
Tp_D_NNN_S_N_cha00087_ani00069_00407,Au_cha_00087,1
Tp_D_NNN_S_N_cha00087_ani00069_00407,Au_ani_00069,1
Tp_D_NRN_S_B_art00049_cha00063_00521,Au_art_00049,1
Tp_D_NRN_S_B_art00049_cha00063_00521,Au_cha_00063,1
Tp_D_NRN_M_N_cha00094_ani10101_10047,Au_cha_00094,1
Tp_D_NRN_M_N_cha00094_ani10101_10047,Au_ani_10101,1
Tp_D_NNN_S_N_txt00042_txt00041_10827,Au_txt_00042,1
Tp_D_NNN_S_N_txt00042_txt00041_10827,Au_txt_00041,1
Tp_D_CRN_M_N_nat00084_nat00095_10070,Au_nat_00084,1
Tp_D_CRN_M_N_nat00084_nat00095_10070,Au_nat_00095,1
Tp_D_NRN_S_B_sec00081_cha00065_00101,Au_sec_00081,1
Tp_D_NRN_S_B_sec00081_cha00065_00101,Au_cha_00065,1
Tp_D_NRN_S_N_ani10172_ani10166_12450,Au_ani_10172,1
Tp_D_NRN_S_N_ani10172_ani10166_12450,Au_ani_10166,1
Tp_D_NRN_S_N_ani10195_ani10194_12403,Au_ani_10195,1
Tp_D_NRN_S_N_ani10195_ani10194_12403,Au_ani_10194,1
Tp_D_NRN_S_N_ani10195_ani10194_12401,Au_ani_10195,1
Tp_D_NRN_S_N_ani10195_ani10194_12401,Au_ani_10194,1
Tp_D_NRN_S_N_ind00002_art00098_11747,Au_ind_00002,1
Tp_D_NRN_S_N_ind00002_art00098_11747,Au_art_00098,1
Tp_D_CRN_S_N_nat10161_art00021_12084,Au_nat_10161,1
Tp_D_CRN_S_N_nat10161_art00021_12084,Au_art_00021,1
Tp_D_CRN_M_N_pla00026_pla00038_10147,Au_pla_00026,1
Tp_D_CRN_M_N_pla00026_pla00038_10147,Au_pla_00038,1
Tp_D_NNN_M_B_art00023_nat00095_11877,Au_art_00023,1
Tp_D_NNN_M_B_art00023_nat00095_11877,Au_nat_00095,1
Tp_D_NRN_M_B_txt00030_ani00030_20110,Au_txt_00030,1
Tp_D_NRN_M_B_txt00030_ani00030_20110,Au_ani_00030,1
Tp_D_NRN_M_N_nat00097_nat00059_11109,Au_nat_00097,1
Tp_D_NRN_M_N_nat00097_nat00059_11109,Au_nat_00059,1
Tp_D_CRN_S_N_cha10122_nat10123_12168,Au_cha_10122,1
Tp_D_CRN_S_N_cha10122_nat10123_12168,Au_nat_10123,1
Tp_D_NRN_S_N_cha10102_cha10106_10159,Au_cha_10102,1
Tp_D_NRN_S_N_cha10102_cha10106_10159,Au_cha_10106,1
Tp_D_NRN_M_N_cha10122_nat10144_12155,Au_cha_10122,1
Tp_D_NRN_M_N_cha10122_nat10144_12155,Au_nat_10144,1
Tp_D_NRN_S_N_nat00001_ani00005_00621,Au_nat_00001,1
Tp_D_NRN_S_N_nat00001_ani00005_00621,Au_ani_00005,1
Tp_D_NRN_S_B_sec00019_pla00019_20018,Au_sec_00019,1
Tp_D_NRN_S_B_sec00019_pla00019_20018,Au_pla_00019,1
Tp_D_NNN_S_N_nat00090_ani00079_00682,Au_nat_00090,1
Tp_D_NNN_S_N_nat00090_ani00079_00682,Au_ani_00079,1
Tp_D_NRN_M_N_nat00011_nat00012_11056,Au_nat_00011,1
Tp_D_NRN_M_N_nat00011_nat00012_11056,Au_nat_00012,1
Tp_D_NNN_S_N_ind00032_cha00020_00447,Au_ind_00032,1
Tp_D_NNN_S_N_ind00032_cha00020_00447,Au_cha_00020,1
Tp_D_NRN_S_N_cha00094_ani00068_00414,Au_cha_00094,1
Tp_D_NRN_S_N_cha00094_ani00068_00414,Au_ani_00068,1
Tp_D_NNN_M_B_nat00004_nat00097_11486,Au_nat_00004,1
Tp_D_NNN_M_B_nat00004_nat00097_11486,Au_nat_00097,1
Tp_D_NNN_M_N_sec00061_nat00095_00082,Au_sec_00061,1
Tp_D_NNN_M_N_sec00061_nat00095_00082,Au_nat_00095,1
Tp_D_NND_S_N_cha10144_cha10146_12230,Au_cha_10144,1
Tp_D_NND_S_N_cha10144_cha10146_12230,Au_cha_10146,1
Tp_D_NRN_S_N_cha00030_pla00033_10990,Au_cha_00030,1
Tp_D_NRN_S_N_cha00030_pla00033_10990,Au_pla_00033,1
Tp_D_NRN_M_N_nat00044_art00025_11432,Au_nat_00044,1
Tp_D_NRN_M_N_nat00044_art00025_11432,Au_art_00025,1
Tp_D_NRN_S_N_ani10188_ani10200_12439,Au_ani_10188,1
Tp_D_NRN_S_N_ani10188_ani10200_12439,Au_ani_10200,1
Tp_D_NRN_M_B_cha00097_art00021_11420,Au_cha_00097,1
Tp_D_NRN_M_B_cha00097_art00021_11420,Au_art_00021,1
Tp_D_NRN_M_N_arc00054_nat00095_11933,Au_arc_00054,1
Tp_D_NRN_M_N_arc00054_nat00095_11933,Au_nat_00095,1
Tp_D_CRN_S_N_cha00028_art00013_00499,Au_cha_00028,1
Tp_D_CRN_S_N_cha00028_art00013_00499,Au_art_00013,1
Tp_D_CNN_M_N_art00052_arc00030_11853,Au_art_00052,1
Tp_D_CNN_M_N_art00052_arc00030_11853,Au_arc_00030,1
Tp_D_CRN_M_N_nat10156_ani00001_12021,Au_nat_10156,1
Tp_D_CRN_M_N_nat10156_ani00001_12021,Au_ani_00001,1
Tp_D_CRN_M_N_art00014_art00013_11836,Au_art_00014,1
Tp_D_CRN_M_N_art00014_art00013_11836,Au_art_00013,1
Tp_D_NRN_S_N_cha00012_art00065_00332,Au_cha_00012,1
